,CU@SHFE,AL@SHFE,ZN@SHFE,PB@SHFE,NI@SHFE,SN@SHFE,AU@SHFE,FU@SHFE,WR@SHFE,AG@SHFE,RB@SHFE,HC@SHFE,BU@SHFE,SC@INE,RU@SHFE,SP@SHFE,M@DCE,Y@DCE,A@DCE,B@DCE,P@DCE,C@DCE,CS@DCE,JD@DCE,BB@DCE,FB@DCE,L@DCE,V@DCE,PP@DCE,J@DCE,JM@DCE,I@DCE,EG@DCE,SR@CZCE,CF@CZCE,ZC@CZCE,FG@CZCE,TA@CZCE,MA@CZCE,WH@CZCE,PM@CZCE,RI@CZCE,LR@CZCE,JR@CZCE,RS@CZCE,OI@CZCE,RM@CZCE,SF@CZCE,SM@CZCE,CY@CZCE,AP@CZCE,CJ@CZCE,NR@INE,UR@CZCE,RR@DCE,SS@SHFE,EB@DCE,SA@CZCE,PG@DCE,LU@INE,LH@DCE,PF@CZCE,PK@CZCE,BC@INE
2014-10-8,-0.007078909,-0.004994649,0,0.000719424,,,-0.002058884,0.030201342,0,-0.007834944,-0.007503949,-0.015625,0.002912621,,0.029459902,,0.01832173,0.004069176,-0.006996065,-0.000975927,-0.000381679,-0.001272265,,-0.009263249,-0.006642066,-0.0104,-0.03705486,-0.012121212,-0.03189022,0.004761905,0,-0.007259528,,-0.014017684,0.008242788,-0.013677812,-0.016346154,-0.054344289,-0.01365433,-0.000367377,0.002381898,0.00432526,0.001411433,0.011939335,0.007172605,0.002016129,0.010859301,-0.0028715,-0.000328515,,,,,,,,,,,,,,,
2014-10-9,0.001887188,-0.004302617,0.006845238,0.002516175,,,0.006602022,-0.003257329,-0.027008778,0.009739405,0.014723438,0.013708514,-0.011616651,,0,,0.005757467,0.009793989,-0.002642008,0.012699446,0.007254677,-0.003397028,,0.00152207,0.004457652,0.011317704,-0.002998501,0.003505697,0.000698742,0.031279621,0.046332046,0.029250457,,-0.004155731,-0.01189149,0.019260401,0.012707722,-0.001032347,0.000364299,0.003307607,0.002381898,-0.000861326,0,0.01307398,0,0.009725017,-0.004670715,0.014398848,0.013802169,,,,,,,,,,,,,,,
2014-10-10,-0.0113018,-0.010803025,-0.015962164,-0.010039441,,,-0.003894241,0,0,-0.003649635,0.009803922,0.010676157,-0.00244858,,-0.022655008,,-0.017173524,-0.011705686,-0.026490066,-0.006109325,-0.008718726,-0.002982531,,0.002171081,-0.004807692,-0.016786571,-0.037593985,-0.014847162,-0.036408978,-0.009191176,-0.008610086,0.008880995,,-0.014715572,0.005265137,-0.006802721,-0.012548263,-0.032724767,-0.035688274,0.001098901,0.002381898,-0.015948276,-0.000704722,0.01307398,-0.012780269,-0.010959814,-0.022055373,-0.007452094,-0.004213938,,,,,,,,,,,,,,,
2014-10-13,0.012912786,0.006188569,0.009612496,0.000724375,,,0.008847737,0,0,0.009419152,0.034174757,0.028169014,0.00490918,,0.028873526,,0.010556971,-0.001692047,-0.004761905,0.007440958,-0.002294455,0.00042735,,0.022530329,0.016722408,0.013821138,0.0015625,0.007978723,0.010559006,0.018552876,0.011166253,0.028169014,,0.01047704,0.015338571,0,0,-0.007834758,-0.006797583,-0.015733626,0,-0.006132282,-0.003173484,0.01307398,0.0063593,0.000335796,0.022552783,0.006435467,0.016276042,,,,,,,,,,,,,,,
2014-10-14,0.00522466,-0.001085384,0,-0.001085776,,,-0.001019784,0.039215686,0,-0.003369622,-0.005257229,-0.00890411,0.003908158,,0,,0.022694524,0.01559322,0.005923901,0.013166346,0.008815638,0.002563007,,0.009322034,0.001096491,0.000801925,0.013520541,0.00703606,0.010141364,-0.010018215,-0.008588957,0.008561644,,0.003088462,0.010316875,-0.002663623,0.004887586,0.016870065,0.011026616,0.001858736,0,0.010577347,0.002829855,0.01307398,0.013540961,0.013091641,0.022524636,-0.008880995,-0.006726457,,,,,,,,,,,,,,,
2014-10-15,0.004781705,-0.001086563,-0.00595061,-0.008333333,,,-0.006941609,-0.033647799,0,-0.013003901,0.001887505,0.00276434,-0.011678832,,-0.001581028,,-0.003522367,-0.012016021,0.005436014,-0.000950872,-0.003799392,0.006347863,,-0.003358522,-0.031033224,-0.013621795,0.005130836,-0.005240175,0.001622553,-0.003679853,-0.014851485,-0.015280136,,0.024191775,-0.007658643,-0.009538344,-0.002918288,0,-0.003384731,-0.001113173,0,0.002180549,0.000352734,0.01307398,0.000668003,-0.010271703,-0.002753557,-0.007885305,-0.004192196,,,,,,,,,,,,,,,
2014-10-16,-0.018621974,-0.009427121,-0.024842861,-0.014979905,,,0.009868421,0.039049788,0,0.009749671,0.00037679,-0.011716058,0,,-0.011876485,,0.002120891,-0.015540541,-0.000901104,-0.002220812,-0.010678871,0.004205214,,0.004422915,-0.005275057,0,-0.007656968,-0.005267779,-0.011643212,-0.008310249,-0.007537688,-0.025862069,,-0.007086107,0.010657846,-0.004622496,-0.004878049,-0.022943876,-0.000377358,0,0,-0.009573542,0.002115656,0.01307398,-0.004672897,-0.011047874,0,0.006141618,-0.002590674,,,,,,,,,,,,,,,
2014-10-17,-0.014336918,-0.004392387,-0.007366483,-0.00037092,,,0.000814332,-0.031631694,0,-0.002087683,-0.003389831,-0.0027894,0.004431315,,0.018028846,,0.004585538,-0.004461222,0.004735062,-0.023529412,0.000385505,-0.002512563,,-0.009855316,0.000757576,0.007311129,-0.008230453,0.020300088,-0.028682647,0.000931099,-0.013924051,0.005309735,,-0.01232699,0,0.002708978,-0.004901961,0.000722543,-0.005662514,-0.012630015,0,0.000878735,-0.000351865,0.01307398,0.001341382,-0.000677048,0.008743672,0.003231598,0.009090909,,,,,,,,,,,,,,,
2014-10-20,0.00684492,0.015073529,0.005875077,0.013729128,,,0,0,0.004163775,0.00209205,0.008692366,0.012587413,-0.001960784,,0.00472255,,-0.00491573,-0.01620131,-0.004263914,0.016606968,-0.010019268,0.000419815,,0.018636171,-0.004542014,-0.007258065,-0.003112033,-0.006920415,-0.007276946,0.010232558,0.001283697,0.021126761,,0.009196409,0.017090909,-0.00849093,0,0.005054152,-0.009111617,-0.003762227,0.008355488,0.001755926,0.001407955,0.01307398,-0.003125698,-0.016260163,-0.00729927,0.005726557,-0.005469755,,,,,,,,,,,,,,,
2014-10-21,-0.002549395,-0.003984064,-0.007070397,-0.005856515,,,0.004882018,0,0,0.002087683,-0.006503443,-0.007596685,0.002455796,,0.00391696,,0.00564573,-0.001751927,0.0090151,0.012171685,-0.003892565,-0.005035669,,-0.0004158,-0.001140684,0.000812348,0.005723205,-0.023519164,0,-0.004604052,-0.006410256,-0.00862069,,0.00542417,-0.005720415,0.003114052,0.008866995,0.010057471,0.004597701,-0.000377644,-0.011676083,0.003505697,-0.003514938,0.01307398,-0.003125698,0.001033058,0.013327206,-0.001779359,0.001941119,,,,,,,,,,,,,,,
2014-10-22,0.011605416,0.000363636,0.012693498,0.002205072,,,-0.000202429,0.034282018,0,0.00078125,-0.019252984,-0.002783577,0.000979912,,0.005072181,,0.008070175,0.007020007,0.000893455,0.003164557,0.004298554,0.001265289,,-0.00187188,-0.00647126,0.006493506,0.006725297,-0.011596789,0.00456815,0.002775208,-0.002580645,-0.00173913,,0.011005611,-0.004314995,-0.003104385,-0.001953125,-0.001422475,0.001525553,0.000377786,-0.011676083,-0.000873362,0.002469136,0,-0.003125698,0.005159959,0.002721088,-0.012477718,-0.008718114,,,,,,,,,,,,,,,
2014-10-23,0.001062248,0.002544529,0.015897279,0.00110011,,,-0.004049403,-0.000312695,0,-0.011449388,-0.005496663,-0.011165387,-0.001468429,,0.027173913,,-0.001740341,0.013245033,0.000892658,0.002839117,0.005836576,0.00252738,,0.006668056,0.001532567,0.012096774,0.008221994,0.027978339,0.014699662,0.004612546,0,-0.011214953,,0.007043757,-0.006139401,0.004281822,0.004892368,0.002136752,0.010281797,-0.001510574,-0.011676083,0.003059441,-0.001055595,0,0,0.008555784,0.004975124,0.007220217,0.009120521,,,,,,,,,,,,,,,
2014-10-24,0.005730051,0,0.001504664,0.000732601,,,-0.008741614,-0.011260557,0,0.002632272,0.008290565,0.008468596,0.00245098,,0.01095994,,0.021269177,-0.000687994,0.003344482,0.02327776,0.001547389,0.002941176,,-0.000827986,0.009181331,0.004780876,0.012232416,0,0.022199062,0.019283747,0.01164295,0.001890359,,-0.006358627,0.005087209,0.011627907,0.004868549,0.013148543,-0.010177158,0.001134644,0,0.003050109,-0.00105671,0,0.005173189,0.000339328,0.022952295,0.006810036,0.0029051,,,,,,,,,,,,,,,
2014-10-27,-0.007174509,-0.002884962,-0.005108173,-0.00329429,,,-0.002461034,-0.003796267,0,-0.005250722,-0.001957713,0.00139958,-0.004400978,,-0.022056075,,-0.004438375,-0.011359725,-0.002222222,-0.002459268,-0.007338741,-0.000837872,,-0.017402113,-0.009097801,-0.013481364,-0.008056395,0.007023705,-0.004180261,-0.012612613,-0.011508951,-0.00754717,,-0.010238908,-0.020245842,-0.000383142,-0.004844961,-0.003858295,-0.011805027,-0.002644503,-0.002263297,-0.005212858,0.001410437,0,0.002685164,-0.01119403,-0.003519578,-0.003559986,-0.002896685,,,,,,,,,,,,,,,
2014-10-28,0.010414453,0,-0.001510118,-0.001101726,,,-0.002672697,0,0,0.000527844,-0.000392311,-0.006289308,-0.00540275,,0.010321101,,0.01303155,0.000696379,-0.005567929,0.010785824,0.001945525,0.004192872,,0.000421674,-0.000765111,-0.004019293,0.020812183,0.00087184,0.015869766,-0.008211679,0.001293661,-0.007604563,,-0.013577586,0.002214022,-0.007282484,-0.00097371,-0.013732394,0,0.000378788,-0.005293006,-0.001310044,0,0,-0.00401696,0.003087479,0.00794702,0.001429082,0.000645578,,,,,,,,,,,,,,,
2014-10-29,0.004838031,0.001446655,0.003327284,0.005882353,,,0.001649145,0,0,0.004220522,0.016091052,0.005625879,0.005432099,,0.020809686,,0.013202437,0.022268615,0.004479283,0.006097561,0.027961165,-0.000835073,,0.015595364,0,0.00968523,0.010442566,0.009581882,0.008566821,0.003679853,0,0.011494253,,0.011361154,0.00994109,0.001544402,0.007797271,0.008211353,-0.000770713,-0.007572889,0.003420753,0.000437254,-0.001056338,0,-0.005601613,0.01880985,0.017520806,0.001427042,0.000967742,,,,,,,,,,,,,,,
2014-10-30,-0.005442746,0.001083424,0.001509206,-0.000728863,,,-0.019962955,0,-0.003455425,-0.02285264,0.00038625,-0.002797203,-0.001473477,,-0.012231282,,0.004009355,0.017358747,0.005351171,0.00969697,0.01284473,0.000835771,,-0.002697655,0.006891271,-0.003996803,0.006397638,-0.004314064,-0.00059958,-0.002749771,-0.006459948,0.015151515,,0.002592353,-0.000729129,-0.001927525,0.001934236,-0.004249292,-0.003470883,0,0.003420753,0.007867133,0,0,0.011491663,0.018798254,0.002582867,-0.008193801,-0.004189494,,,,,,,,,,,,,,,
2014-10-31,0.005683014,0.01010101,0.01748041,-0.002552881,,,-0.019529609,0,0,-0.03655914,-0.00965251,0.001402525,-0.000983768,,-0.001125704,,0.006322795,0.007360321,0.021068973,0.003601441,0.006340918,-0.006263048,,0.004993758,-0.007604563,-0.002407705,0.000488998,-0.006065858,0.00849915,-0.002757353,-0.00130039,-0.007462687,,0.00797242,-0.006931777,-0.000772499,0.007722008,-0.007823613,-0.000773994,-0.012590614,0,-0.001300954,0.00070497,0,0.011491663,0.009884679,0.012881065,-0.025143678,-0.004854369,,,,,,,,,,,,,,,
2014-11-3,-0.010046044,-0.001428571,-0.006220379,-0.011700183,,,-0.015206682,0,0,-0.033761161,-0.008966862,-0.009103641,0.000492368,,-0.011645379,,-0.019510582,-0.004981734,-0.007819288,-0.008672249,-0.000370645,0.003361345,,-0.048240166,-0.007662835,0.000804505,-0.00684262,-0.001743679,-0.010608765,0,-0.010416667,-0.018796992,,-0.01432236,-0.013960323,-0.01236954,0.001915709,-0.024731183,-0.025948877,0.000772798,0.001897533,-0.001302649,-0.001408947,0,0.011491663,-0.00228385,-0.013141162,-0.007000737,0.004878049,,,,,,,,,,,,,,,
2014-11-4,0.00845666,0.011087268,0.009538003,0.006289308,,,0,0,0,0.000577534,0.006294256,0.002120141,0.001476378,,-0.023945268,,-0.016526138,-0.015491101,0.000218914,-0.009954751,-0.010381906,0,,-0.001087666,0.0003861,-0.030546624,-0.006397638,0.000873362,-0.014229883,-0.014746544,-0.014473684,-0.003831418,,-0.010626762,0.004098361,-0.005479452,-0.021032505,-0.014332966,0.004373757,0.002702703,0.001897533,0.000434783,0.001410935,0,0,-0.015369523,-0.030927835,0.021521336,0.002588997,,,,,,,,,,,,,,,
2014-11-5,-0.023480084,-0.023700035,-0.032772365,-0.014338235,,,-0.022401044,-0.006351223,0,-0.037518038,-0.017591869,-0.002820874,-0.010810811,,-0.044781931,,-0.014060357,-0.025778373,0.001094331,-0.000609385,-0.029973773,0.000837521,,-0.00239547,0.010420687,0.002487562,-0.017335315,0.000904159,-0.018806547,-0.008419083,-0.002670227,-0.019230769,,-0.015782552,-0.01038961,-0.029515939,-0.006835938,-0.003355705,-0.000395883,-0.005005776,0.001897533,-0.015645372,-0.004931314,0,0.009889863,-0.022915975,-0.018173759,-0.009807483,-0.003873467,,,,,,,,,,,,,,,
2014-11-6,0.004937742,0.005072464,0.000610501,0.003356956,,,0.001773836,-0.003195909,0,-0.014092954,0.0051731,0.001414427,0.001987084,,0.002853649,,0.018434783,0.007560137,-0.008963708,0.002439024,0.00811124,0.00125523,,0.002401222,-0.009167303,0.004135649,0.016633065,0.004516712,0.024347286,0.002830189,0.004016064,-0.007843137,,0.003786192,0.007124109,0.00243309,0.002949853,0.011223345,-0.009108911,0.004643963,0.001897533,0.000883002,0.002831858,0,-0.000667705,0.014955812,0.021218962,0.007336757,0.005184705,,,,,,,,,,,,,,,
2014-11-7,0.008117924,-0.001802451,0.010067114,0.002230483,,,0.002656042,0.0493748,0,-0.000308547,0.003958828,0.001412429,-0.002478929,,0.025609756,,0.010928962,0.009549795,0.009927201,0.017335766,0.007279693,0.001671542,,0.00174216,0,0.000823723,0.004957858,0.002697842,0.008799434,0.004703669,0.014666667,0.011857708,,0.0319503,-0.000744602,-0.001213592,0.009803922,0.011838698,-0.006794564,-0.00385208,0,0.005293339,-0.001058948,0,0.004231626,0.008707301,0.014588859,0.002549162,0.000644745,,,,,,,,,,,,,,,
2014-11-10,0.006781098,-0.006139401,0.012382966,0.003709199,,,0.024503311,-0.058356248,0,0.025925926,0.008280757,0.013399154,-0.001988072,,0.006341657,,0.006418919,0.006081081,-0.001529052,-0.003886398,0.005622189,0.002085941,,0.00673913,0.000385505,-0.005761317,0.014800197,0.006278027,0.008121115,0.006554307,0.014454665,0.00390625,,-0.006020211,0.003353204,0.005670312,0.013592233,0.033638026,0.008450704,0.003866976,0.008012209,-0.003510312,-0.000353357,-0.029535865,0.004231626,0.011620186,0.008278867,0.00072648,-0.003221649,,,,,,,,,,,,,,,
2014-11-11,-0.007577352,-0.003270349,-0.003579952,-0.001108647,,,-0.017022193,0.006813757,0,-0.005716005,-0.001955417,-0.002087683,-0.003984064,,-0.003150847,,-0.016448473,-0.007051713,-0.003062787,0.00030012,-0.004472605,-0.000832639,,-0.010364932,0.004624277,0.004966887,-0.023334954,-0.005347594,-0.02247638,-0.005581395,0.002590674,-0.007782101,,0.00809027,-0.002599332,-0.000402739,0,-0.009550761,0.001197127,-0.00385208,0.008012209,-0.015411713,-0.003181336,-0.029535865,0.004231626,-0.004594683,-0.025496975,0,0.000646412,,,,,,,,,,,,,,,
2014-11-12,0.003605514,0.001458257,0.000898204,0.000739919,,,0.016001754,0.010634869,0,0.011800303,0.000783699,0.006973501,0.0065,,0.028447254,,0.025255973,0.012512682,-0.012727672,0.0030003,0.014601273,0.00125,,0.003927558,-0.004986575,-0.000823723,0.009457442,0.001792115,0.002034795,0.002806361,0.00129199,-0.003921569,,0.021964097,0.004095309,0.004834811,0.00862069,0.011785714,0.021123954,0.006573859,0,0.003577818,0.003191489,0,0,0.019122981,0.031222515,-0.000362976,0.002583979,,,,,,,,,,,,,,,
2014-11-13,0.001690617,0.002548234,0.001794795,-0.000739372,,,-0.006472492,0.03380102,0,-0.005681818,-0.013312451,-0.006232687,-0.008941878,,0.002305033,,-0.003994674,-0.010354041,0.004445432,-0.000299133,-0.008487085,0.000832293,,0.002608129,0.00231303,0,-0.000493097,0.004472272,0.003655193,-0.003731343,0.003870968,-0.001968504,,-0.01260591,-0.009269559,-0.002004812,-0.007597341,0.019414049,-0.005464481,-0.001152516,0,0.000445633,-0.000353482,0,0,-0.010029117,-0.001705757,0,-0.000322165,,,,,,,,,,,,,,,
2014-11-14,-0.005063291,-0.007625272,-0.009256494,-0.004809471,,,-0.006948969,-0.01758174,0,-0.024661654,0.001587302,0.002090592,-0.018546366,,-0.00843235,,-0.02105615,-0.007762403,0.000442576,-0.000598444,-0.007815408,0.004158004,,-0.001734229,0.007307692,0.02143446,-0.012826838,-0.000890472,-0.014466363,-0.003745318,-0.001285347,0,,0.000209293,-0.016263238,-0.005624749,-0.002870813,-0.011426593,0,0,0,-0.008017817,0.001414427,0,0,0.003594771,-0.026911576,-0.000363108,0,,,,,,,,,,,,,,,
2014-11-17,0.009966073,0.006220271,0.006931887,0.003717472,,,0.0321452,0.025431711,0,0.060746223,-0.003961965,-0.001390821,-0.031154239,,-0.003865481,,-0.005804029,0,-0.00022119,-0.002994012,0.001500375,0,,0.02062975,0.024054983,0.004842615,-0.009995002,0.000891266,-0.002258263,0,-0.002574003,0,,0.002929483,-0.019607843,0.002424242,-0.016666667,-0.011558669,0.002354788,-0.002692308,-0.000753296,-0.004041311,0.000706215,0,0,-0.002277163,-0.007462687,-0.004358881,-0.001933613,,,,,,,,,,,,,,,
2014-11-18,-0.000419903,-0.001818182,0.004489674,0.002592593,,,0.000211864,-0.02480098,0,-0.00377907,-0.028639618,-0.003481894,-0.025830258,,-0.028715561,,-0.001373626,-0.00170068,0.001327434,-0.003003003,-0.001123596,0.000828157,,0.005744681,-0.004101417,0.002409639,-0.00454316,-0.006233304,-0.003292181,-0.010338346,-0.011612903,-0.039447732,,-0.002295014,0.010980392,0.002821443,-0.011299435,0.004252303,0.002349256,0.000385654,-0.004523181,-0.00135257,0.000705716,0,0,-0.009129442,-0.00398054,-0.001459321,-0.000968679,,,,,,,,,,,,,,,
2014-11-19,-0.005881117,-0.001821494,-0.006853397,-0.001108238,,,0.003177293,0.008163265,0,0.000583601,0.001638002,-0.000698812,0.009199134,,0.015980823,,-0.018913343,0.001703578,-0.000883783,-0.021084337,0.001874766,-0.000827472,,-0.002538608,0.000374392,-0.001602564,0.002028398,0.000896057,0.004438481,0,-0.00397351,-0.028747433,,-0.019866165,-0.005818464,0.003617363,0.010285714,0.027875794,0.013671875,-0.01233616,0,-0.000451467,0.000705219,0,0,0,-0.022646536,0.006941907,0.004524887,,,,,,,,,,,,,,,
2014-11-20,0.002957955,0.000729927,0.00120012,0.001109467,,,-0.010557432,0,0,-0.006999125,-0.002861815,0.008391608,-0.003753351,,0.009437672,,0.001051525,-0.010544218,0.000442282,0.004,-0.010853293,-0.001656315,,0.003181336,-0.005613772,-0.002407705,-0.005060729,-0.000895255,-0.009454321,0.001899335,-0.002659574,0.006342495,,0.002133561,-0.015216543,0.004805767,-0.013574661,0.008582218,0.03583815,-0.00117096,-0.0102234,0.002710027,-0.001761804,0,0.013377926,-0.006910168,0,-0.000725689,-0.002574003,,,,,,,,,,,,,,,
2014-11-21,0.002317253,0.004741065,0.010188792,0.001847063,,,0.009816475,0,0,0.007048458,0.003690037,0,-0.001076426,,-0.02762855,,0.006652661,0.005843933,0.001105217,0.007968127,0.003783579,0,,0.000422833,-0.021452766,0.000804505,0.004577823,-0.004480287,0.010685756,0.000947867,-0.001333333,0,,-0.000851607,-0.002377179,0.007174173,-0.01146789,0.000340368,0.00297619,0,-0.0102234,0.013063063,0.000352983,0,-0.003080308,0.004638834,0.013630168,-0.001452433,-0.000645161,,,,,,,,,,,,,,,
2014-11-24,0.004623792,0.001451906,0.001186592,0.004056047,,,0.007607777,0,0,0.006707495,-0.004493464,0,0.010237069,,0.004340963,,-0.007304348,0.003075871,-0.014131155,-0.011857708,0,-0.00290336,,-0.017117498,0.000769231,0.015273312,-0.002531646,0.00630063,-0.002668856,0.002840909,-0.006675567,-0.012605042,,-0.008523333,-0.015885624,0.000395726,-0.010440835,-0.007825791,-0.002596439,0,0,-0.004891063,0,0,-0.008828073,0.002638522,-0.00851636,0.002545455,-0.001936733,,,,,,,,,,,,,,,
2014-11-25,0.00041841,0.00036245,0.006814815,0.00183621,,,0.000838926,0.030831517,0,0.005793743,0.005334428,0.001386963,-0.013866667,,0.009430255,,0.006306938,0.004088586,0.008286674,0.017538462,0.002261591,0.003327787,,0.003655128,-0.002305919,-0.007917656,0.005076142,-0.004472272,0.00396062,0.003879728,0.012096774,-0.008510638,,0.01053084,0.030669895,-0.015822785,0.017584994,0.001371742,-0.000743771,0.000390778,0.008374572,0.00714924,0.000352858,0,-0.008828073,0.008223684,0.012206148,-0.00471527,0.002587322,,,,,,,,,,,,,,,
2014-11-26,-0.018331226,-0.002536232,-0.010888758,-0.00329912,,,-0.001257334,-0.005438066,-0.025658807,-0.002880184,-0.000816327,-0.000692521,-0.011357491,,-0.017516543,,-0.002785515,-0.003053953,-0.003750586,0,-0.002256487,-0.001243781,,-0.011353899,-0.003466872,-0.006384677,0.001010101,0.001796945,-0.00867899,-0.003864734,-0.003984064,0.002145923,,-0.004466185,-0.017227878,-0.001607717,-0.003456221,-0.004252303,-0.003721623,0.00078125,-0.000755002,-0.004880213,-0.001058201,0,0,-0.003262643,-0.001339884,0.005830904,0.001290323,,,,,,,,,,,,,,,
2014-11-27,0.002790298,-0.00036324,0.002975305,0.001103347,,,-0.001888376,0,0,-0.00751011,0.037173203,0.032571033,-0.009846827,,0.014263074,,0.006634078,0.005445882,0.013176471,0,0.005277045,0.00083022,,0.002816901,-0.000386548,-0.008032129,0.001009082,0.000896861,0.000682206,0.021338506,0.02,0.029978587,,0.001709037,0.024701195,0.012882448,0.016184971,-0.007829181,0.005603287,0,0.001133359,-0.005349978,-0.000706215,0,-0.002666667,0.002618658,0.010286225,0.00326087,0.003543814,,,,,,,,,,,,,,,
2014-11-28,-0.015625,-0.00397974,-0.006822901,-0.003306392,,,-0.007567795,-0.02764277,0,-0.017753201,0.003544703,-0.006711409,-0.027624309,,-0.00546875,,0.006937218,-0.018280298,0.002786809,0,-0.02512186,0.000414766,,0.000432152,-0.005413766,-0.006477733,-0.046179219,-0.006272401,-0.032950801,-0.013295347,-0.013071895,0.008316008,,-0.016847942,-0.00466563,-0.001589825,0.001137656,-0.043041607,-0.001114413,0.010148322,0.003396226,0.002689377,-0.000706714,0,0.000445633,-0.012406138,0.009738822,-0.001083424,-0.006099518,,,,,,,,,,,,,,,
2014-12-1,-0.031528593,-0.014892844,-0.020310633,-0.01105787,,,-0.028383817,-0.003436426,0,-0.043259259,-0.010596546,0.008783784,0.039772727,,-0.029850746,,-0.022735102,-0.039655172,-0.00347383,-0.003628666,-0.030384615,-0.00331675,,0.008855745,-0.008553655,0.005704971,-0.026512968,-0.024346258,-0.035600987,-0.006737247,0.005298013,-0.010309278,,-0.009761388,-0.00703125,0.005971338,-0.020454545,-0.033358321,0.000371885,-0.001545595,0.002256487,-0.006258382,0.002475248,0,-0.006681514,-0.041322314,-0.029811486,-0.000361533,-0.000645995,,,,,,,,,,,,,,,
2014-12-2,0.019308487,-0.002212389,0.010082493,0.006336191,,,0.047961631,0,0,0.069990709,-0.007140024,-0.000669792,-0.001092896,,0.016194332,,0.008107155,0.014003591,-0.000697188,-0.004552352,0.00396668,0.000831947,,0.006699007,0.001176471,0.0089141,0.012433393,0.020332717,0.011208577,-0.000968992,-0.006587615,-0.010416667,,0.002847755,0.003540519,-0.008705975,0.019721578,0.003101978,0.007063197,0.002321981,0.002256487,0.002249213,0,0,0.003139013,0.018965517,0.012200633,-0.001084991,0.000646412,,,,,,,,,,,,,,,
2014-12-3,-0.003744493,-0.010716925,-0.000907441,-0.007037037,,,-0.003536509,-0.028526646,0,0.002026049,0.011586097,0.002680965,0.026805252,,-0.002788845,,-0.008741259,0.001062323,-0.000232558,0.002743902,-0.003555907,0,,0.02776503,-0.006658833,-0.012048193,-0.004678363,-0.004528986,-0.010120482,0.004849661,0.00795756,0.014736842,,-0.010484928,0.00744806,0.008782435,0.006825939,0.017008118,0.024363234,-0.000772201,0.002256487,-0.001346499,-0.002116402,0,-0.003799732,0.000338409,-0.00625,0.000724113,-0.003875969,,,,,,,,,,,,,,,
2014-12-4,0.012381163,0.006350392,0.010596427,0.001491981,,,0.00480167,0.032591158,0,0.005488157,0.013823065,-0.005347594,-0.036228023,,0.013184179,,-0.009171076,0.004952246,0.003489184,-0.001824263,-0.001189532,0.001246883,,0.006697924,-0.000394322,-0.015447154,0.003525264,0.006369427,0.004259981,0.002895753,0.007894737,0.024896266,,0.002869757,0.014007782,0.003165809,-0.002259887,0.009882174,-0.025585586,0.000772798,0,0.000449438,0.000353482,0,-0.01346197,0.001014885,-0.006289308,-0.006150507,0.001945525,,,,,,,,,,,,,,,
2014-12-5,0.006551649,-0.002227171,0.000898742,-0.005586592,,,-0.001454394,0.0153125,0,0.005745475,-0.002726919,0.010080645,-0.035931454,,-0.005126183,,0.011035956,0.005983809,0.018080668,0,0.001190949,0.00290577,,0.002661344,-0.007495069,0.009909166,-0.004098361,0.003616637,-0.009816992,-0.002887392,-0.001305483,-0.006072874,,0.002201189,0.004604758,-0.003944773,0.002265006,-0.008656379,0.001849112,0.0003861,0.003815338,-0.000449236,0.002120141,0,-0.01137139,0.009462656,0.015370705,-0.004732435,-0.003236246,,,,,,,,,,,,,,,
2014-12-8,-0.003905402,-0.005208333,-0.004788985,0.000749064,,,-0.008947149,-0.087719298,0,-0.010568409,-0.00703125,-0.002661344,-0.0625,,-0.024970273,,0.013028169,0.005248425,-0.002276867,0,-0.001189532,0.004139073,,-0.00110595,-0.005564388,-0.034341783,-0.023515579,-0.009009009,-0.020685435,-0.006756757,-0.007843137,-0.020366599,,-0.007906875,-0.003437739,-0.00039604,-0.003389831,-0.031890661,-0.03912883,-0.000771903,0.003815338,0.001797753,-0.000352609,0,0.007591442,0.004017409,0.012466607,-0.000731529,-0.002272727,,,,,,,,,,,,,,,
2014-12-9,0.000653452,-0.004861631,-0.003308271,-0.000374251,,,0.016166282,0.048582996,0,0.010969977,0.005900865,-0.006004003,-0.000611621,,-0.001219512,,0.003475843,-0.005221023,-0.007302602,0,-0.005557761,0.001648805,,-0.013950399,-0.002398082,0.011007621,-0.02769416,-0.012727273,-0.027746532,0.001943635,0,0.014553015,,0.007305734,-0.016098122,-0.000792393,0.010204082,-0.016862745,-0.028428736,-0.00038625,0.003815338,-0.006280843,0.001410935,0,-0.001598174,-0.006335445,0.005277045,0.00658858,0.002928734,,,,,,,,,,,,,,,
2014-12-10,0.006965607,0.001503194,0.001810501,-0.001871958,,,0.025,0,0,0.038834951,0.0023465,0.005369128,0.028151775,,-0.026048026,,0.026671285,0.003149055,0.007126437,0.01127018,0.006786427,-0.001234568,,0.023355042,0.005208333,0.037688442,0.008668731,0.002762431,-0.000128551,0.002909796,0.002635046,-0.010245902,,0.032087912,0.007401636,0.001982554,0.001122334,0.009972078,0.005598622,-0.00618238,0.003815338,-0.002257336,0.000352237,0.001618647,-0.001829408,0.006711409,0.035433071,0.009818182,0.000648929,,,,,,,,,,,,,,,
